,product_link,product_name,body_dimension,pname_dimension
10,https://www.flipkart.com/lenovo-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itm9598743eb6f50?pid=COMG9VHHUTKFZFMU&lid=LSTCOMG9VHHUTKFZFMUR7XP3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG9VHHUTKFZFMU.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"Lenovo Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop (15.6 inch, Platinum Grey, 1.7 Kg, With MS Office)","{'x': 0, 'y': 96, 'height': 2999, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
11,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-x415fa-bv311t-laptop/p/itm2cc43c04841f8?pid=COMGAD7N5VENPABZ&lid=LSTCOMGAD7N5VENPABZEHUUUO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMGAD7N5VENPABZ.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"ASUS Vivobook 14 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X415FA-BV311T Laptop (14.1 inch, Slate Grey, 1.6 kg)","{'x': 0, 'y': 96, 'height': 3768, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
12,https://www.flipkart.com/lenovo-ideapad-3-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-11-home-14igl05-thin-light-laptop/p/itm4d62502cabd77?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZEEJKYU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG72M9XXDCHEQZ.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light Laptop (14 inch, Platinum Grey, 1.5 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 4190, 'width': 1128}","{'x': 461, 'y': 138, 'height': 76, 'width': 651}"
13,https://www.flipkart.com/dell-vostro-ryzen-3-dual-core-r3-3250u-8-gb-1-tb-hdd-windows-11-home-3405-thin-light-laptop/p/itma47a896a440ff?pid=COMG9NYDTKAQKCAW&lid=LSTCOMG9NYDTKAQKCAW1ESTPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG9NYDTKAQKCAW.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light Laptop (14 inch, Accent Black, 1.59 Kg, With MS Office)","{'x': 0, 'y': 96, 'height': 3502, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
14,https://www.flipkart.com/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmc295fd12568b5?pid=COMG55HHKFYVQMC5&lid=LSTCOMG55HHKFYVQMC5BZT1FN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG55HHKFYVQMC5.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop (14.96 Inch, Accent Black, 1.58 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 5021, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
15,https://www.flipkart.com/acer-aspire-7-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-42g-gaming-laptop/p/itm4385fddc2c72c?pid=COMGYCG8ZBXWPYUU&lid=LSTCOMGYCG8ZBXWPYUUSTSMVQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMGYCG8ZBXWPYUU.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-42G Gaming Laptop (15.6 inch, Black, 2.15 kg)","{'x': 0, 'y': 96, 'height': 5804, 'width': 1128}","{'x': 461, 'y': 138, 'height': 76, 'width': 651}"
16,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312ws-thin-light-laptop/p/itm516a699ede578?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHCGTMTF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG9WH98ZNYXWYH.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312WS Thin and Light Laptop (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 3843, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
17,https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itmc7c75546d5184?pid=COMG9NYDM4TSC8GW&lid=LSTCOMG9NYDM4TSC8GWVPEXAG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG9NYDM4TSC8GW.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop (15.6 Inch, Platinum Silver, 1.8 Kg, With MS Office)","{'x': 0, 'y': 96, 'height': 3803, 'width': 1128}","{'x': 461, 'y': 138, 'height': 76, 'width': 651}"
18,https://www.flipkart.com/dell-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-vostro-3510-thin-light-laptop/p/itmc99d3fbbbc0c2?pid=COMGBP5FXHE2MXAZ&lid=LSTCOMGBP5FXHE2MXAZ3QISAH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMGBP5FXHE2MXAZ.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"DELL Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop (15.6 inch, Titan Gray, 1.8 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 2370, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
19,https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-ub-thin-light-laptop/p/itm0bfdd34cf3a32?pid=COMG8ZHBWGT78TUY&lid=LSTCOMG8ZHBWGT78TUYM2IFN4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG8ZHBWGT78TUY.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15ITL6 Ub Thin and Light Laptop (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 4799, 'width': 1128}","{'x': 461, 'y': 138, 'height': 76, 'width': 651}"
